한글,영어,일어
뒤짐 조절,lag adjustment,
뒤짐 계수,lag coefficient,
뒤쳐지는 가닥,lagging strand,
라그뢍쥐 곱수,Lagrangian multiplier,
레이크,lake,
람다 전이,lambda transition,
층상 구조,lamellar structure,
층흐름 저층,laminar sublayer,
층흐름 버금켜,laminar sublayer,
층류 부층,laminar sublayer,
층류 버금켜,laminar sublayer,
층류 저층,laminar sublayer,
층흐름 저층,laminar sublayer,
층흐름 버금켜,laminar sublayer,
층류 부층,laminar sublayer,
층류 버금켜,laminar sublayer,
층류 저층,laminar sublayer,
층흐름 저층,laminar sublayer,
층흐름 버금켜,laminar sublayer,
층류 부층,laminar sublayer,
층류 버금켜,laminar sublayer,
층류 저층,laminar sublayer,
층흐름 저층,laminar sublayer,
층흐름 버금켜,laminar sublayer,
층류 부층,laminar sublayer,
층류 버금켜,laminar sublayer,
층류 저층,laminar sublayer,
층흐름 저층,laminar sublayer,
층흐름 버금켜,laminar sublayer,
층류 부층,laminar sublayer,
층류 버금켜,laminar sublayer,
층류 저층,laminar sublayer,
라미네이션,lamination,
토지 분류,land classification,
토지 평가,land evaluation,
토지 처리,land treatment,
토지 이용 계획,land use planning,
땅속묻음,landfill,
매립,landfill,
땅속묻음,landfill,
매립,landfill,
매립지 가스,landfill gas,
랭미어 흡착 등온선,Langmuir adsorption isotherm,
란탄족,lanthanold,
란탄족원소,lanthanold,
란탄족,lanthanold,
란탄족원소,lanthanold,
N,lap,
라플라스 변화,Laplace transform,
N다듬기,lapping,
래핑,lapping,
N다듬기,lapping,
래핑,lapping,
경과,lapse,
레이저 삭마,laser ablation,
레이저 탈착,laser desorption,
레이저 도플러 속도측정법,laser doppler velocimetry,
레이저 이온화,laser ionization,
걸쇠,latch,
숨은그림선명화,latensification,
숨은 그림,latent image,
옆방향 확산,lateral diffusion,
옆방향 상호작용,lateral interaction,
유액,latex,
라텍스,latex,
유액,latex,
라텍스,latex,
관용도,latitude,
격자,lattice,
살창,lattice,
격자,lattice,
살창,lattice,
격자 상수,lattice constant,
격자 크기,lattice dimension,
격자 에너지,lattice energy,
격자 불일치,lattice mismatch,
격자 모델,lattice model,
격자 매개변수,lattice parameter,
격자 저항기,lattice resistor,
격자꼴 저항기,lattice resistor,
격자 저항기,lattice resistor,
격자꼴 저항기,lattice resistor,
격자 위치,lattice site,
격자면 간격,lattice spacing,
격자 간격,lattice spacing,
격자면 간격,lattice spacing,
격자 간격,lattice spacing,
격자 진동,lattice vibration,
살창 떨기,lattice vibration,
격자 진동,lattice vibration,
살창 떨기,lattice vibration,
층,layer,
켜,layer,
층,layer,
켜,layer,
켜사이 절연,layer insulation,
배치,layout,
우려냄,leaching,
침출,leaching,
우려냄,leaching,
침출,leaching,
납,lead,
도선,lead,
납,lead,
도선,lead,
선도 타이드,leader peptide,
앞서는 가닥,leading strand,
앞섬 뒤짐 요소,lead-lag element,
잎꼴 여과기,leaf filter,
잎꼴 스프링,leaf spring,
누설,leak,
누출,leak,
샘,leak,
누설,leak,
누출,leak,
샘,leak,
누설,leak,
누출,leak,
샘,leak,
누출 탐지,leak detection,
누출 탐지기,leak detector,
누수,leakage,
누출,leakage,
누수,leakage,
누출,leakage,
누출 손실,leakage loss,
희박 연소,lean burn,
희박 가스,lean gas,
최소 자승 분석,least square analysis,
다리 길이,leg length,
르장드르 변화,Legendre transform,
레싱 충전물,Lessing ring,
치사 농도,lethal concentration,
치사 돌연별이,lethal mutation,
백혈구,leucocyte,
높이,level,
수준,level,
수준기,level,
준위,level,
높이,level,
수준,level,
수준기,level,
준위,level,
높이,level,
수준,level,
수준기,level,
준위,level,
높이,level,
수준,level,
수준기,level,
준위,level,
높이 조절,level control,
높이 지시계,level indicator,
평준화 효과,leveling effect,
평준화 용매,leveling solvent,
지레 관계,lever relationship,
지렛대 법칙,lever rule,
공중부양,levitation,
좌선성,levorotatory,
리아푸노프 지수,Liapunov exponent,
리아푸노프 정리,Liapunov theorem,
단체 분리,liberation,
균형,libration,
진도,libration,
균형,libration,
진도,libration,
특허권 협약,license agreement,
인가 압력,licensed pressure,
수명,life,
수명 예상,life expectation,
수명 시험,life test,
쉬츠 조건,Lifshitz condition,
들어올림,lift,
양력,lift,
승강기,lift,
리프트,lift,
부양,lift,
들어올림,lift,
양력,lift,
승강기,lift,
리프트,lift,
부양,lift,
들어올림,lift,
양력,lift,
승강기,lift,
리프트,lift,
부양,lift,
들어올림,lift,
양력,lift,
승강기,lift,
리프트,lift,
부양,lift,
들어올림,lift,
양력,lift,
승강기,lift,
리프트,lift,
부양,lift,
리프트 ,lift check,
리프트 펌프,lift pump,
올림 푸레,lift pump,
리프트 펌프,lift pump,
올림 푸레,lift pump,
리프트 밸브,lift valve,
리프트 여닫개,lift valve,
리프트 밸브,lift valve,
리프트 여닫개,lift valve,
리간드,ligand,
리간드 마당 이론,ligand field theory,
리간드 치환 반응,ligand replacement reaction,
리간드 특성 크로마토그래프법,ligand specific chromatography,
결합효소,ligase,
경질 유분,light distillate,
경질 탄화수소,light hydrocarbon,
리그닌,lignin,
갈탄,lignite,
리그노셀루로우스,lignocellulose,
가지,limb,
팔다리,limb,
가지,limb,
팔다리,limb,
석회,lime,
석회 유리,lime glass,
석회 가마,lime kiln,
석회 킬른,lime kiln,
석회 가마,lime kiln,
석회 킬른,lime kiln,
한계 싸이클,limit cycle,
한계 크기,limit size,
한계 치수,limit size,
한계 크기,limit size,
한계 치수,limit size,
제한 성분,limited component,
한정 가수분해,limited hydrolysis,
한계 전류,limiting current,
극한 밀도,limiting density,
제한 먹이,limiting food,
극한 법칙,limiting law,
한계 압력,limiting pressure,
제한 반응물,limiting reactant,
제한 기질,limiting substrate,
린데 공법,Linde process,
선폭 증가,line broadening,
흐름선 섞개,line mixer,
흐름선 혼합기,line mixer,
흐름선 섞개,line mixer,
흐름선 혼합기,line mixer,
선폭 감소,line narrowing,
라인 프린터,line printer,
선형 흡광 계수,linear absorption coefficient,
선형 흡수 계수,linear absorption coefficient,
선형 흡광 계수,linear absorption coefficient,
선형 흡수 계수,linear absorption coefficient,
선형 가속기,linear accelerator,
선형 증폭기,linear amplifier,
선형 결합,linear combination,
일차 결합,linear combination,
선형 결합,linear combination,
일차 결합,linear combination,
선형 집광장치,linear concentrator,
선형 배위,linear coordination,
선형 밀도,linear density,
선형 확산,linear diffusion,
선형 분산,linear dispersion,
선형 팽창,linear expansion,
길이 불음,linear expansion,
선형 팽창,linear expansion,
길이 불음,linear expansion,
선형 모델,linear model,
선형 운동,linear motion,
선형 연산자,linear operator,
선형 고분자,linear polymer,
선형 중합체,linear polymer,
선형 고분자,linear polymer,
선형 중합체,linear polymer,
선형 공정,linear process,
선형 과정,linear process,
선형 공정,linear process,
선형 과정,linear process,
선형 계획,linear programming,
선형 안전성 분석,linear stability analysis,
선형 쓸음 전기량측정법,linear sweep voltametry,
선형 장력,linear tension,
선형 점탄성,linear viscoelasticity,
선형화,linearization,
라이너,liner,
입힘재료,liner,
라이너,liner,
입힘재료,liner,
속입힘,lining,
링크,link,
결합 이성질,linkage isomerism,
결합 현상,linkage isomerism,
결합 이성질,linkage isomerism,
결합 현상,linkage isomerism,
지질분해효소,lipase,
지질 이중켜,lipid bilayer,
지질생합성,lipogenesis,
지질단백질,lipoprotein,
지질당,liposaccharide,
지질당류,liposaccharide,
지질당,liposaccharide,
지질당류,liposaccharide,
리포솜,liposome,
용리,liquation,
녹여나눔,liquation,
용리,liquation,
녹여나눔,liquation,
액화,liquefaction,
액화 반응기,liquefaction reactor,
액화 가스,liquefied gas,
액화 기체,liquefied gas,
액화 가스,liquefied gas,
액화 기체,liquefied gas,
액화 천연 가스,liquefied natural gas,
액화 석유 가스,liquefied petroleum gas,
액화 박테리아,liquefying bacteria,
액체,liquid,
액상 화학제품,liquid chemicals,
액상 크로마토그래프법,liquid chromatography,
액체 밀도,liquid density,
액체 교환기,liquid exchanger,
액체 이온교환기,liquid exchanger,
액체 교환기,liquid exchanger,
액체 이온교환기,liquid exchanger,
액체 충전 온도께,liquid filled thermometer,
액체 연료,liquid fuel,
액체 시간 공간 속도,liquid hourly space velocity,
액간 접촉 전위,liquid junction potential,
액체 부하,liquid loading,
액체 실림,liquid loading,
액체 부하,liquid loading,
액체 실림,liquid loading,
액체 혼합물,liquid mixture,
액체 추진제,liquid propellant,
액체 용액,liquid solution,
액체 공간 속도,liquid space velocity,
유동성 덫,liquidity trap,
유동성 트n,liquidity trap,
유동성 함정,liquidity trap,
유동성 덫,liquidity trap,
유동성 트n,liquidity trap,
유동성 함정,liquidity trap,
유동성 덫,liquidity trap,
유동성 트n,liquidity trap,
유동성 함정,liquidity trap,
액상선,liquidus,
액화 천연 가스,liquified natural gas,
액화 석유 가스,liquified petroleum gas,
산화리튬,lithia,
석판인쇄,lithography,
전사,lithography,
석판인쇄,lithography,
전사,lithography,
암석권 원소,lithophilic element,
리트머스 종이,litmus paper,
직접 증기,live steam,
직접 증기 난방,live steam heating,
생활 환경,living environment,
활성 중합체,living polymer,
우려냄,lixiviation,
침출,lixiviation,
우려냄,lixiviation,
침출,lixiviation,
하중,load,
짐,load,
부하,load,
하중,load,
짐,load,
부하,load,
하중,load,
짐,load,
부하,load,
하중 변화,load change,
부하 변화,load change,
하중 변화,load change,
부하 변화,load change,
부하 곡선,load curve,
하중 곡선,load curve,
부하 곡선,load curve,
하중 곡선,load curve,
부하 오차,load error,
부하 인자,load factor,
부하 손실,load loss,
부하 시험,load test,
하중 시험,load test,
부하 시험,load test,
하중 시험,load test,
부하,loading,
짐실림,loading,
부하,loading,
짐실림,loading,
짐실림 한계,loading limit,
하중 한계,loading limit,
부하 한계,loading limit,
짐실림 한계,loading limit,
하중 한계,loading limit,
부하 한계,loading limit,
짐실림 한계,loading limit,
하중 한계,loading limit,
부하 한계,loading limit,
짐실림 속도,loading rate,
부하 속도,loading rate,
짐실림 속도,loading rate,
부하 속도,loading rate,
로브 푸레,lobe pump,
국부 작용,local action,
국부 대기 순환,local atmospheric circulation,
국부 전지,local battery,
국부 전지,local cell,
국부 조성,local composition,
국부 전류,local current,
국부 평형,local equilibrium,
국부 가열,local heating,
지역 난방,local heating,
국부 가열,local heating,
지역 난방,local heating,
국부 안정성,local stability,
국부 변형률,local strain,
국부 응력,local stress,
국부 개폐기,local switch,
국부 속도,local velocity,
국부화,localization,
편재화,localization,
국부화,localization,
편재화,localization,
편재 전자,localized electron,
편재 분자 궤도함수,localized molecular orbital,
국지 오염,localized pollution,
자리 번호 규약,locant number convention,
위치,location,
자리,location,
위치,location,
자리,location,
고정 신호,lock signal,
로그 모눈종이,log paper,
로그 좌표,logarithmic coordinate,
로그 눈금,logarithmic scale,
로그 속도 법칙,logarithmic velocity law,
로그꼴 곡면 결정,logarithmically curved crystal,
병참 곡선,logistic curve,
병참 방정식,logistic equation,
런던 방정식,London equation,
길게 나누기,long division,
세로 확산,longitudinal diffusion,
종방향 확산,longitudinal diffusion,
세로 확산,longitudinal diffusion,
종방향 확산,longitudinal diffusion,
길이방향 분산,longitudinal dispersion,
세로 지느러미,longitudinal fin,
길이방향 흐름 반응기,longitudinal flow reactor,
