한글,영어,일어
oxygen enhancement ratio,OER,→ oxygen enhancement ratio
유체,oil body,油 體
기름길,oil canal,油道
기름세포,oil cell,油細胞
유실(油室),oil sac,油室
팔꿈치머리,olecranon,ひじがしら (ちゅう頭)
올레산,oleic acid,オレイン酸
후각신경구,olfactory bulb,嗅球
후각세포,olfactory cell,嗅細胞
후각상피,olfactory epithelium,嗅上皮
후각모,olfactory hair,嗅毛
후각신경,olfactory nerve,嗅神經
후각기(관),olfactory organ,嗅覺器[官]
후와(嗅窩),olfactory pit,嗅窩
후판,olfactory placode,嗅板
후각수용기,olfactory receptor,嗅受容器
후낭,olfactory sac,嗅囊
후삭,olfactory tract,嗅索
점신세,Oligocene,漸新世
희소돌기신경교,oligodendroglia,オリゴデンドログリア (希突起神經こう*膠*細胞)
미량독작용,oligodynamic action,微量[毒]作用
올리고마이신,oligomycin,オリゴマイシン
빈영양성,oligotrophic,貧榮養--形
빈영양,oligotrophy,貧榮養
중판위(重辦胃),omasum,第三胃 (重弁胃) (葉胃)
호우성,ombrophilous,好雨性
혐우성,ombrophobous,嫌雨性
호우식물(好雨植物),ombrophyte,好雨植物
옴마틴,ommatine,オマチン
오민,ommine,オミン
오모크롬,ommochrome,オモクロ－ム
육구유충(六鉤幼蟲),onchosphere,六こう*鉤*幼蟲
일유전자-일효소설,one gene-one enzyme theory,一遺傳子一酵素說
오사이틴,oocytin,受精膜形成素
난핵분열,ookinesis,卵子分裂
오키네트,ookinete,オ－キネ－ト
복란엽,oostegite,抱卵葉
"난낭, 알주머니",ootheca,(1) 卵しょう (2) 卵囊
난형성강,ootype,卵形成腔
난생개체,oozooid,卵性個體
오팔 유리법,opal glass method,オパ－ルガラス法
"개방순환계, 개방혈관계",open circulatory system,開放循環系
소생군락(疎生群落),open community,疎生群落
소생식생(疎生植生),open vegetation,疎生植生
"작용성환경, 조작환경",operational environment,操作的環境
유판,operculate,有辨--形
오피오플루테우스,ophiopluteus,オフィオプルテウス[幼生]
오피오이드,opioid,オピオイド
오피스탑터,opisthaptor,後吸着器
후방신,opisthonephros,後方じん*腎*
후체구(後體球),opisthosoma,後胤體部
후이골,opisthotic bone,後耳骨
시신경교차,optic chiasma,視[神經]交さ
안배(眼杯),optic cup,眼杯
시엽(視葉),optic lobe,視葉姓
시신경,optic nerve,視神經
안병(眼柄),optic stalk,眼柄
시개(視蓋),optic tectum,視がい*蓋*
시삭(視索),optic tract,視索
안포,optic vesicle,眼胞
최적선택,optimal choice,最適選擇
최적,optimum,最適
구위,oral groove,圍口部 (口溝)
입수관,oral siphon,入水管
구흡반,oral sucker,口吸盤
"안와(眼窩), 궤도",orbit,眼窩
난초형화관,orchidaceous corolla,ラン形花冠
배열,ordination,序列法  (オ－ディネ－ション)
장기특이성,organ specificity,器官特異性
유기체론,organicism,有機體諭
원기재,original description,原記載
원식생,original vegetation,原植生
장식화,ornamental flower,裝飾花
연고바르기,ornamentation,色斑
조매(鳥媒),ornithophilous,鳥媒--形
조매화,ornithophilous flower,鳥媒花
조매,ornithophily,鳥媒
정상굴지성,orthogeotropism,正常屈地性 (正常重力屈性)
균일분포형,orthograde,直立步行
오르토키네시스,orthokinesis,オルトキネシス (變速無定位運動性)
정상굴광성,orthophototropism,正常屈光性 (正常光屈性)
정상천이계열,orthosere,正常遷移系列
직렬,orthostichy,直列
직립지,orthotropic shoot,直立枝
정상굴성,orthotropism,正常屈性
직생(直生),orthotropous,直生--形
직생배주,orthotropous ovule,直生胚珠
"뼈, 입",os,骨
대공(大孔),osculum,大孔
"후각, 냄새뿔",osmeterium,嗅角
삼투순응형동물,osmoconformer,浸透順應型動物
삼투수용기(渗透受容器),osmoreceptor,浸透壓受容器
삼투조절제,osmoregulator,浸透壓調節神經/浸透調節型動物
삼투전위,osmotic potential,浸透ポテンシャル
후검기,osphradium,嗅檢器
경골소(硬骨素),ossein,骨質
소골(小骨),ossiculum,殼帶
골화(骨化),ossification,骨化
조골세포,osteoblast,造骨((骨芽))細胞
파골세포,osteoclast,溶骨((破骨))細胞
"심문(心門), 소공, 구",ostium,(1) 小孔 (2) 心門
비뇨생식구,ostium urogenitale,泌尿生殖口
이석(耳石),otolith,耳石
오우크테를로니 시험,Ouchterlony test,オクタロニ－試驗
외수피,outer bark,外樹皮
외이(外耳),outer ear,外耳
외분절,outer segment,外節
외봉선(外縫線),outer suture,外縫線
외피막(外被膜),outer vale,外被膜
외향생장,outgrowth,外殖
자방강,ovarian cavity,卵巢腔
난소,ovarium,→ ovary
과대특수화,overspecialization,過大特殊化
부란각(負卵脚),oviger,[擔]卵肢
난생(卵生),oviparity,卵生
난생의,oviparous,卵生--形
산란관,ovipositor,産卵管
난원설,ovism,卵子論
난형성(과정),ovogenesis,卵形成
배주자루,ovule stalk,珠柄
옥살산,oxalic acid,シュウ酸
@옥살아세트산,oxaloacetic acid,オキサロ酢酸
옥살로숙신산,oxalosuccinic acid,オキサロコハク酸
산화환원반응,oxidation-reduction reaction,酸化還元反應
산소부채,oxygen debt,酸素負債
산소해리곡선,oxygen dissociation curve,酸素解離曲線
산소효과 증강율,oxygen enhancement ratio,酸素增感率
산화헤모글로빈,oxyhemoglobin,オキシヘモグロビン
산성토식물,oxylophyte,酸性土植物
자궁수축호르몬,oxytocic hormone,子宮[筋]收縮ホルモン
옥시토신,oxytocin,オキシトシン
박동원,pacemaker,ペ－スメ－カ－ (步調取り)
박동원 세포,pacemaker cell,ペ－スメ－カ－ ((步調取り))細胞
박동원 전위,pacemaker potential,ペ－スメ－カ－((步調取り))電位
통각점,pain spot,痛點
쌍지(雙肢),paired appendage,[有]對肢
쌍지느러미,paired fin,[有]對ひれ【?】
"구개, 입천정",palate,口がい*蓋*
"구개골, 입천정뼈",palatine bone,口がい*蓋*骨
구개돌기,palatine process,口がい*蓋*突起
구피질,paleocortex,古皮質
구외투(舊外套),paleopallium,古皮質
구조(舊條),paleostriatum,古線條體
재생성반복발생,palingenesis,反復((原形))發生
책상엽육조직,palisade mesophyll,さく狀葉肉組織
책상유조직,palisade parenchyma,さく狀柔組織
책상조직,palisade tissue,さく狀組織
외투구,pallial groove,外とう溝
외투,pallium,外とう
장상엽,palmate leaf,掌狀葉
장상맥계,palmate venation,掌狀脈系
장상중열,palmatifid,掌狀中裂--形
장상심열,palmatipartite,掌狀深裂--形
장상전열,palmatisect,掌狀全裂--形
"눈까풀, 안검(眼瞼)",palpebra,眼けん*瞼*
화분학,palynology,花粉學
팜파스대초원,pampas,パンパス
이자관,pancreatic duct,すい管
이자 호르몬,pancreatic hormone,すい臟ホルモン
이자섬,pancreatic island,すい島
이자액,pancreatic juice,すい液
판크레아틴,pancreatin,パンクレアチン
판크레오지민,pancreozymin,パンクレオザイミン
"바이올린꼴, 제금형(提琴形)",pandurate,バイオリン形--形
판게네시스,pangenesis,汎生說
원추화서,panicle,圓錐花序
무영양난소관,panoistic ovariole,無榮養[室型]卵巢[小]管
판스페르미아,panspermia,胚種廣布說
판스포로블라스트,pansporoblast,胚子母細胞
향범성(向汎性),pantropic,(1) 汎親和性--形 (2) 汎熱帶的--形
"나비꼴, 접형",papilionaceous,チョウ形--形
접형화관,papilionaceous corolla,チョウ形花冠
유두근,papillary muscle,乳頭筋
유두상,papillate,乳頭狀--形
유두종(乳頭腫),papilloma,乳頭しゅ*腫*
측삭연골,parachordal cartilage,索傍軟骨
평행형기공,paracytic stoma,平行型氣孔
측정소(側精巢),paradidymis,精巢傍體 (側精巢)
역설수면,paradoxical sleep,逆說睡眠
"부설, 측설(側舌)",paraglossa,側舌
소치(小齒),paragnatha,小がく*顎*片
부호르몬,parahormone,ホルモン類似物質 (パラホルモン)
시차(視差),parallax,視差
평행맥계,parallel venation,平行脈系
마비,paralysis,麻ひ
"성기측편, 부절(副節)",paramere,(1) 副節 (2) 陰莖側片 (交尾こう*鉤*)
파라미오신,paramyosin,パラミオシン
측사상체,paraphysoid,側絲狀體
이형균사조직,paraplectenchyma,異形菌絲組織
"측족, 측각",parapodium,(1) 亞脚 (2) いぼ足 (3) 側足
항측판(肛側板),paraproct,肛側片
부체절,parasegment,擬休節
기생충거세,parasitic castration,寄生去勢
기생웅,parasitic male,寄生雄
포식기생충,parasitoid,(1) 捕食寄生者 (2) 擬寄生蟲
기생충학,parasitology,(1) 寄生生物學 (2) 寄生蟲學
측포자,paraspore,パラ胞子
사열(斜列),parastichy,斜列
부교감신경,parasympathetic nerve,副交感神經
부교감신경계,parasympathetic nervous system,副交感神經系
대기숙주,paratenic host,運搬宿主 (假性宿主)
부갑상선호르몬,parathormone,パラトルモン
"부갑상샘, 부갑상선",parathyroid,副甲狀腺
부갑상선,parathyroid gland,副甲狀腺
부갑상선 호르몬,parathyroid hormone,副甲狀腺ホルモン
이분할(異分割),paratomy,異分割
반관주축유조직,paratracheal parenchyma,隨伴柔組織
실방핵(室傍核),paraventricular nucleus,傍室核
축주위중배엽,paraxial mesoderm,治軸中胚葉
측생동물,parazoon,(1) 側生動物 (2) 寄生動物
유조직세포,parenchymatous cell,柔細胞
중실유생,parenchymula,中實幼生
"측막의, 벽측(壁側)의, 두정(頭頂)의",parietal,(1) 體壁--形  (2) [ろ]項--形/頭項骨/ろ項眼
두정골,parietal bone,頭項骨
벽세포,parietal cell,傍細胞
두정안,parietal eye,ろ項眼
두정구,parietal lobe,頭項葉
벽측중배엽,parietal mesoderm,體壁中胚葉
두정기관,parietal organ,ろ項器官
측막태좌,parietal placentation,側膜胎座
수림초원,parkland,樹林草原
파로틴,parotin,パロチン
"부, 부위",pars,部
원위부(遠位部),pars distalis,主葉
대뇌간부측심체,pars intercerebralis,腦間部
신경부위,pars nervosa,神經葉+B8688
융기부,pars tuberalis,隆起葉
심열(深裂),parted,深裂--形
분압,partial pressure,分壓
분열(深裂),partite,深裂--形
분만,parturition,(1) 出産 (2) 分べん
통과세포,passage cell,通過細胞
수동 면역,passive immunity,受動免疫
수동면역,passive immunization,受動免疫化
파스퇴르효과,Pasteur effect,パスツ－ル?果
슬개골(膝蓋骨),patella,(1) しつがい*膝蓋*骨 (皿骨)  (2) しつ*膝*節
병리학,pathology,病理學
"유형, 패턴, 양상",pattern,(1) 樣式 (2) パタ－ン
혹위,paunch,第一胃 (こぶ胃)
파브로프형조건지우기,Pavlovian conditioning,パブロフ型條件附け
진주,pearl,眞珠
서양배형,pear-shaped,洋ナシ形--形
@쪼는 순서,pecking order,つつき順位
펙타아제,pectase,ペクタ－ゼ  (ペクチンエステラ－ゼ)
"빗살, 즐상돌기",pecten,(1) くし板 (2) くし膜 (3) くし狀突起
펙틴질,pectic substance,ペクチン質
펙틴가수분해효소,pectinase,ペクチナ－ゼ
가슴지느러미,pectoral fin,胸びれ
"흉대(胸帶), 어깨띠",pectoral girdle,(1) 胸帶 (2) 肩帶
다리샘,pedal gland,足腺
"새발모양, 조족상",pedate,鳥足狀--形
자절생식,pedogamy,ぺドガミ－
모의(毛衣),pelage,毛衣
원양성퇴적물,pelagic sediment,遠洋堆積物
"펠레트, 소형 응집체",pellet,(1) 沈殿物 (2) 固形飼料 (3) ペレット[劑]
정제화(整齊花),peloria,整正花
정제화,pelory,整正花
"방패모, 순상모",peltate hair,盾狀毛
"방패잎, 순상엽",peltate leaf,盾狀葉
"요대(腰帶), 골반띠",pelvic girdle,腰帶
골반,pelvis,骨盤
페니실린 검색법,penicillin screening method,ペニシリン選別法
음경,penis,陰莖
우상맥,penninerved,羽狀脈--形
오륜화,pentacyclic flower,五輪花
오실(五室),pentalocular,五室--形
오수성,pentamerous,五數性--形
"오수성화, 오수술꽃",pentamerous flower,五數花
오원형의,pentarch,五原型--形
펜톤,penton,ペントン【ウイルスの】
펜토산,pentosan,ペントサン
오탄당인산회로,pentose phosphate pathway,ペント－スリン酸經路
"박꼴열매, 과상과(瓜狀果)",pepo,ウリ狀果
펩티드글리칸,peptide glycan,ペプチドグリカン
인지,perception,(1) 認知 (2) 知覺
완전화,perfect flower,完全花
"천공, 관생",perfoliate,つき拔き--形
관생엽(貫生葉),perfoliate leaf,つき拔き葉 (貫生葉)
천공판,perforation plate,せん@穿@孔板
관류 (灌流),perfusion,かん流
화피,perianth,花被
화피열편,perianth lobe,花被裂片
주변질,periblast,周緣質
주변포배,periblastula,周緣胞胚
원피층,periblem,原皮層
위새강(圍 腔),peribranchial cavity,圍?腔
주변형성층,pericambium,周圍形成層
위심강,pericardial cavity,圍心腔
위심낭,pericardium,(1) 圍心囊 (2) 心膜
"화엽, 암포엽",perichaetium,雌花序【コケの】
연골막,perichondrium,軟骨膜
산구립(散溝粒),pericolpate grain,散溝粒【花粉の】
산구공립(散溝孔粒),pericolporate grain,散溝孔粒【花粉の】
녹자낭,peridermium,しゅう子囊
소피자(小皮子),peridiole,小皮子 (ペリジオ－ル)
"화피, 꽃덮개",perigone,花被
자방중위,perigynous,子房周位--形
자방중위화,perigynous flower,子房周位花
외림프,perilymph,外リンパ
근주위막,perimysium,筋周膜
회음부(會陰部),perineum,會陰
신경다발막,perineurium,神經周膜
"뼈막, 골막",periosteum,骨膜
이주위골,periotic bone,耳周圍骨
말초신경계,peripheral nervous system,末梢神經系
위측사,periphysis,周絲
산공립(散孔粒),periporate grain,散孔粒【花粉の】
항문주위의,periproct,圍肛部
포자외막,perispore,周皮【シダ胞子の】
복막 대식세포,peritoneal macrophage,腹腔マクロファ－ジ
복막,peritoneum,腹膜
기문륜,peritrema,周氣管
난황주위공간,perivitelline space,圍卵腔
영구면역,permanent immunity,永久免疫
영구방형구,permanent quadrat,永久方形區
영구조직,permanent tissue,永久組織
@페름기,Permian Period,ペルム期 (二疊紀)
경구면역,peroral immunity,經口免疫
"지속성, 안정된",persistent,宿存性--形
"발, 족",pes,足
"꽃잎, 화판",petal,花辨
소엽병,petiolule,小葉柄
/플루게르난관,Pfluger's ovarian tube,プリュ－ガ－卵管
갈색멜라닌,phaeomelanin,フェオメラニン
파아지형,phage type,ファ－ジ型
식세포,phagocyte,食細胞
"수술다발, 지골(指骨)",phalanx,指[節]骨
음경기부,phallobase,陰莖基
팔로이딘,phalloidin,ファロイジン
음근(陰根),phallus,(1) 陰莖 (2) 交接器
현화식물류,phanerogams,顯花植物類
지상식물,phanerophyte,地上植物
유맥변형체,phaneroplasmodium,ファネロ變形體
"양광성부유생물, 양광성플랑크톤",phaoplankton,陽光性プランクトン
